,Date,Unnamed: 0,Network,Profile,Audience,Net Audience Growth,Audience Gained,Sent Messages (Total),Published Posts (Total),Received Messages (Total),Impressions,Video Views,Engagements,Engagement Rate (per Impression),Reactions,Comments,Shares,Post Link Clicks,Saves,Other Post Clicks,Sent Posts (Facebook),Sent Posts (Instagram),Sent Stories (Instagram),Sent Reels (Instagram),Sent Comments (Instagram),Sent Videos (TikTok),Received Comments (Facebook),Received Ad Comments (Facebook),Received Comments (Instagram),Received Mentions (Instagram),Received Media Tags (Instagram),Received Comments (TikTok),Website Traffic,new_ig_followers,new_fb_page_likes,instagram_reach,facebook_reach
137,2022-07-30,539,TikTok,theunseenbeautyuk,"1,088",6.0,,0,0,0,,"1,172",121,,110,0.0,11.0,,,,,,,,,0.0,,,,,,,205,15,0,1673,84
138,2022-07-31,540,Facebook,T H E U N S E E N Beauty,"10,280",0.0,0.0,0,0,1,65,1,0,0%,0,0.0,0.0,0.0,,0,,,,,,,1.0,,,,,,235,18,0,921,56
139,2022-07-31,541,Instagram,theunseenbeauty,"23,326",11.0,18.0,0,0,7,"2,230",670,43,1.93%,27,4.0,0.0,,12.0,,,,,,,,,,1.0,4.0,2.0,,235,18,0,921,56
140,2022-07-31,542,TikTok,theunseenbeautyuk,"1,090",2.0,,0,0,1,,"1,340",168,,148,1.0,19.0,,,,,,,,,0.0,,,,,,1.0,235,18,0,921,56
141,2022-08-01,543,Facebook,T H E U N S E E N Beauty,"10,282",2.0,2.0,2,2,0,589,11,11,1.87%,2,0.0,0.0,0.0,,9,2.0,,,,,,,,,,,,218,18,2,1770,221
142,2022-08-01,544,Instagram,theunseenbeauty,"23,336",10.0,18.0,5,4,7,"4,219",282,38,0.9%,24,2.0,0.0,,12.0,,,1.0,3.0,,1.0,,,,1.0,5.0,1.0,,218,18,2,1770,221
143,2022-08-01,545,TikTok,theunseenbeautyuk,"1,095",5.0,,0,0,1,,"1,567",191,,181,1.0,9.0,,,,,,,,,0.0,,,,,,1.0,218,18,2,1770,221
144,2022-08-02,546,Facebook,T H E U N S E E N Beauty,"10,280",-2.0,0.0,1,1,1,"6,187",948,146,2.36%,1,0.0,0.0,141.0,,4,1.0,,,,,,1.0,,,,,,267,52,0,8010,6025
145,2022-08-02,547,Instagram,theunseenbeauty,"23,363",27.0,52.0,7,6,13,"13,188",599,193,1.46%,155,6.0,0.0,,32.0,,,1.0,5.0,,1.0,,,,13.0,,,,267,52,0,8010,6025
146,2022-08-02,548,TikTok,theunseenbeautyuk,"1,102",7.0,,0,0,5,,"2,531",321,,292,5.0,24.0,,,,,,,,,0.0,,,,,,5.0,267,52,0,8010,6025
147,2022-08-03,549,Facebook,T H E U N S E E N Beauty,"10,280",0.0,0.0,1,1,1,"6,673",998,151,2.26%,2,1.0,0.0,138.0,,10,1.0,,,,,,1.0,,,,,,249,40,0,8950,6378
148,2022-08-03,550,Instagram,theunseenbeauty,"23,392",29.0,40.0,2,1,16,"13,995",459,151,1.08%,123,7.0,0.0,,21.0,,,1.0,,,1.0,,,,15.0,1.0,,,249,40,0,8950,6378
149,2022-08-03,551,TikTok,theunseenbeautyuk,"1,109",7.0,,0,0,0,,"2,596",299,,276,0.0,23.0,,,,,,,,,0.0,,,,,,,249,40,0,8950,6378
150,2022-08-04,552,Facebook,T H E U N S E E N Beauty,"10,278",-1.0,0.0,1,1,0,"4,814",742,126,2.62%,1,0.0,0.0,121.0,,4,1.0,,,,,,,,,,,,186,43,0,5982,4597
151,2022-08-04,553,Instagram,theunseenbeauty,"23,423",31.0,43.0,5,4,17,"9,197",546,273,2.97%,220,18.0,0.0,,35.0,,,1.0,3.0,,1.0,,,,14.0,3.0,,,186,43,0,5982,4597
152,2022-08-04,554,TikTok,theunseenbeautyuk,"1,116",7.0,,2,1,0,,"1,026",112,,100,3.0,9.0,,,,,,,,,1.0,,,,,,,186,43,0,5982,4597
153,2022-08-05,555,Facebook,T H E U N S E E N Beauty,"10,276",-1.0,0.0,1,1,0,"4,024",631,142,3.53%,15,0.0,0.0,117.0,,10,1.0,,,,,,,,,,,,223,46,0,4645,3714
154,2022-08-05,556,Instagram,theunseenbeauty,"23,462",39.0,46.0,8,5,27,"8,329",264,156,1.87%,122,14.0,0.0,,20.0,,,1.0,4.0,,3.0,,,,21.0,4.0,2.0,,223,46,0,4645,3714
155,2022-08-05,557,TikTok,theunseenbeautyuk,"1,127",11.0,,1,1,2,,"1,195",115,,96,3.0,16.0,,,,,,,,,1.0,,,,,,2.0,223,46,0,4645,3714
156,2022-08-06,558,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,1,1,0,"4,618",624,112,2.43%,5,0.0,0.0,101.0,,6,1.0,,,,,,,,,,,,294,42,0,5361,4443
157,2022-08-06,559,Instagram,theunseenbeauty,"23,501",39.0,42.0,3,2,31,"8,439",131,115,1.36%,90,9.0,0.0,,16.0,,,1.0,1.0,,1.0,,,,28.0,3.0,,,294,42,0,5361,4443
158,2022-08-06,560,TikTok,theunseenbeautyuk,"1,150",23.0,,0,0,1,,"3,578",235,,208,1.0,26.0,,,,,,,,,0.0,,,,,,1.0,294,42,0,5361,4443
159,2022-08-07,561,Facebook,T H E U N S E E N Beauty,"10,275",-1.0,0.0,1,1,0,"1,511",263,41,2.71%,2,0.0,0.0,34.0,,5,1.0,,,,,,,,,,,,202,19,0,3624,1464
160,2022-08-07,562,Instagram,theunseenbeauty,"23,515",14.0,19.0,2,1,7,"5,342","1,263",290,5.43%,209,45.0,0.0,,36.0,,,1.0,,,1.0,,,,6.0,1.0,,,202,19,0,3624,1464
161,2022-08-07,563,TikTok,theunseenbeautyuk,"1,169",19.0,,0,0,3,,"5,578",652,,592,4.0,56.0,,,,,,,,,0.0,,,,,,3.0,202,19,0,3624,1464
162,2022-08-08,564,Facebook,T H E U N S E E N Beauty,"10,275",0.0,0.0,1,1,2,299,16,6,2.01%,2,0.0,0.0,0.0,,4,1.0,,,,,,,,,,,,174,12,0,2273,198
163,2022-08-08,565,Instagram,theunseenbeauty,"23,511",-4.0,12.0,11,8,7,"5,044",957,226,4.48%,186,10.0,0.0,,30.0,,,1.0,7.0,,3.0,,,,6.0,1.0,,,174,12,0,2273,198
164,2022-08-08,566,TikTok,theunseenbeautyuk,"1,177",8.0,,0,0,0,,"3,370",398,,359,2.0,37.0,,,,,,,,,0.0,,,,,,,174,12,0,2273,198
165,2022-08-09,567,Facebook,T H E U N S E E N Beauty,"10,275",0.0,0.0,1,1,1,322,27,146,45.34%,4,1.0,0.0,0.0,,141,1.0,,,,,,1.0,,,,,,169,14,0,1725,215
166,2022-08-09,568,Instagram,theunseenbeauty,"23,516",5.0,14.0,3,2,4,"3,659","1,156",187,5.11%,170,3.0,0.0,,14.0,,,,1.0,1.0,1.0,,,,3.0,1.0,,,169,14,0,1725,215
167,2022-08-09,569,TikTok,theunseenbeautyuk,"1,180",3.0,,3,1,1,,433,31,,27,3.0,1.0,,,,,,,,,1.0,,,,,,1.0,169,14,0,1725,215
168,2022-08-10,570,Facebook,T H E U N S E E N Beauty,"10,276",1.0,1.0,1,1,0,337,23,135,40.06%,0,0.0,0.0,0.0,,135,1.0,,,,,,,,,,,,192,10,1,1668,192
169,2022-08-10,571,Instagram,theunseenbeauty,"23,516",0.0,10.0,14,11,6,"4,260",727,84,1.97%,71,5.0,0.0,,8.0,,,1.0,10.0,,3.0,,,,4.0,1.0,1.0,,192,10,1,1668,192
170,2022-08-10,572,TikTok,theunseenbeautyuk,"1,180",0.0,,1,1,0,,313,12,,11,0.0,1.0,,,,,,,,,1.0,,,,,,,192,10,1,1668,192
171,2022-08-11,573,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,1,1,3,257,8,19,7.39%,1,0.0,0.0,0.0,,18,1.0,,,,,,,,,,,,156,12,0,762,159
172,2022-08-11,574,Instagram,theunseenbeauty,"23,517",1.0,12.0,6,5,3,"2,693",858,119,4.42%,103,4.0,0.0,,12.0,,,1.0,4.0,,1.0,,,,1.0,2.0,,,156,12,0,762,159
173,2022-08-11,575,TikTok,theunseenbeautyuk,"1,181",1.0,,0,0,0,,177,10,,7,0.0,3.0,,,,,,,,,0.0,,,,,,,156,12,0,762,159
174,2022-08-12,576,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,1,1,1,142,10,1,0.7%,1,0.0,0.0,0.0,,0,1.0,,,,,,1.0,,,,,,134,6,0,1364,112
175,2022-08-12,577,Instagram,theunseenbeauty,"23,517",0.0,6.0,3,1,5,"2,650",449,67,2.53%,53,5.0,2.0,,7.0,,,1.0,,,2.0,,,,3.0,2.0,,,134,6,0,1364,112
176,2022-08-12,578,TikTok,theunseenbeautyuk,"1,184",3.0,,1,1,0,,374,92,,91,0.0,1.0,,,,,,,,,1.0,,,,,,,134,6,0,1364,112
177,2022-08-13,579,Facebook,T H E U N S E E N Beauty,"10,277",1.0,1.0,1,1,2,286,8,9,3.15%,2,0.0,0.0,0.0,,7,1.0,,,,,,2.0,,,,,,61,13,1,929,220
178,2022-08-13,580,Instagram,theunseenbeauty,"23,514",-3.0,13.0,2,1,3,"1,771",239,61,3.44%,53,2.0,0.0,,6.0,,,1.0,,,1.0,,,,1.0,,2.0,,61,13,1,929,220
179,2022-08-13,581,TikTok,theunseenbeautyuk,"1,189",5.0,,0,0,0,,391,9,,8,0.0,1.0,,,,,,,,,0.0,,,,,,,61,13,1,929,220
180,2022-08-14,582,Facebook,T H E U N S E E N Beauty,"10,275",-1.0,0.0,0,0,0,96,3,2,2.08%,0,0.0,0.0,0.0,,2,,,,,,,,,,,,,63,11,0,315,76
181,2022-08-14,583,Instagram,theunseenbeauty,"23,525",11.0,11.0,0,0,0,904,171,28,3.1%,22,0.0,0.0,,6.0,,,,,,,,,,,,,,63,11,0,315,76
182,2022-08-14,584,TikTok,theunseenbeautyuk,"1,195",6.0,,0,0,0,,400,12,,12,0.0,0.0,,,,,,,,,0.0,,,,,,,63,11,0,315,76
183,2022-08-15,585,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,0,0,2,72,7,11,15.28%,4,0.0,4.0,0.0,,3,,,,,,,2.0,,,,,,130,10,0,211,48
184,2022-08-15,586,Instagram,theunseenbeauty,"23,521",-4.0,10.0,0,0,1,788,52,7,0.89%,7,0.0,0.0,,0.0,,,,,,,,,,,1.0,,,130,10,0,211,48
185,2022-08-15,587,TikTok,theunseenbeautyuk,"1,195",0.0,,0,0,0,,252,10,,9,0.0,1.0,,,,,,,,,0.0,,,,,,,130,10,0,211,48
186,2022-08-16,588,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,0,0,0,48,2,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,178,9,0,134,37
187,2022-08-16,589,Instagram,theunseenbeauty,"23,526",5.0,9.0,0,0,3,911,95,8,0.88%,6,0.0,0.0,,2.0,,,,,,,,,,2.0,1.0,,,178,9,0,134,37
188,2022-08-16,590,TikTok,theunseenbeautyuk,"1,206",11.0,,0,0,1,,363,15,,14,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,178,9,0,134,37
189,2022-08-17,591,Facebook,T H E U N S E E N Beauty,"10,276",0.0,0.0,0,0,4,21,2,1,4.76%,0,0.0,0.0,0.0,,1,,,,,,,4.0,,,,,,192,12,0,199,13
190,2022-08-17,592,Instagram,theunseenbeauty,"23,531",5.0,12.0,0,0,3,802,520,30,3.74%,13,2.0,0.0,,15.0,,,,,,,,,,1.0,2.0,,,192,12,0,199,13
191,2022-08-17,593,TikTok,theunseenbeautyuk,"1,210",4.0,,0,0,0,,539,16,,15,0.0,1.0,,,,,,,,,0.0,,,,,,,192,12,0,199,13
192,2022-08-18,594,Facebook,T H E U N S E E N Beauty,"10,278",0.0,1.0,1,1,3,"4,227",321,546,12.92%,6,1.0,0.0,198.0,,341,,,,,,,2.0,1.0,,,,,312,12,1,212,3532
193,2022-08-18,595,Instagram,theunseenbeauty,"23,532",1.0,12.0,0,0,4,931,107,17,1.83%,8,1.0,0.0,,8.0,,,,,,,,,,1.0,3.0,,,312,12,1,212,3532
194,2022-08-18,596,TikTok,theunseenbeautyuk,"1,221",11.0,,0,0,1,,557,13,,12,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,312,12,1,212,3532
195,2022-08-19,597,Facebook,T H E U N S E E N Beauty,"10,280",-1.0,0.0,0,0,5,"3,350",245,504,15.04%,7,2.0,1.0,182.0,,312,,,,,,,1.0,2.0,,,,,309,10,0,958,3103
196,2022-08-19,598,Instagram,theunseenbeauty,"23,537",5.0,10.0,3,1,1,"1,870",160,18,0.96%,6,1.0,0.0,,11.0,,,1.0,,,2.0,,,,1.0,,,,309,10,0,958,3103
197,2022-08-19,599,TikTok,theunseenbeautyuk,"1,223",2.0,,0,0,1,,234,3,,2,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,309,10,0,958,3103
198,2022-08-20,600,Facebook,T H E U N S E E N Beauty,"10,276",-2.0,0.0,1,1,4,"3,697",256,543,14.69%,9,12.0,4.0,200.0,,318,1.0,,,,,,,4.0,,,,,259,14,0,1034,3566
199,2022-08-20,601,Instagram,theunseenbeauty,"23,542",5.0,14.0,4,3,0,"2,325",228,118,5.08%,103,4.0,0.0,,11.0,,,1.0,2.0,,1.0,,,,,,,,259,14,0,1034,3566
200,2022-08-20,602,TikTok,theunseenbeautyuk,"1,226",3.0,,0,0,0,,274,9,,8,0.0,1.0,,,,,,,,,0.0,,,,,,,259,14,0,1034,3566
201,2022-08-21,603,Facebook,T H E U N S E E N Beauty,"10,278",1.0,1.0,0,0,3,"4,524",334,726,16.05%,11,1.0,1.0,250.0,,463,,,,,,,2.0,1.0,,,,,298,14,1,887,4315
202,2022-08-21,604,Instagram,theunseenbeauty,"23,544",2.0,14.0,7,6,8,"2,641",208,34,1.29%,27,1.0,0.0,,6.0,,,1.0,5.0,,1.0,,,,1.0,4.0,3.0,,298,14,1,887,4315
203,2022-08-21,605,TikTok,theunseenbeautyuk,"1,226",-1.0,,0,0,0,,239,4,,4,0.0,0.0,,,,,,,,,0.0,,,,,,,298,14,1,887,4315
204,2022-08-22,606,Facebook,T H E U N S E E N Beauty,"10,283",3.0,3.0,1,1,3,"4,745",342,755,15.91%,13,3.0,6.0,279.0,,454,1.0,,,,,,,3.0,,,,,413,10,3,814,4417
205,2022-08-22,607,Instagram,theunseenbeauty,"23,544",0.0,10.0,5,3,2,"2,351",398,103,4.38%,94,2.0,0.0,,7.0,,,2.0,1.0,,2.0,,,,1.0,,1.0,,413,10,3,814,4417
206,2022-08-22,608,TikTok,theunseenbeautyuk,"1,232",7.0,,0,0,0,,170,2,,2,0.0,0.0,,,,,,,,,0.0,,,,,,,413,10,3,814,4417
207,2022-08-23,609,Facebook,T H E U N S E E N Beauty,"10,286",3.0,3.0,1,1,4,"5,145",391,865,16.81%,26,4.0,5.0,275.0,,555,1.0,,,,,,1.0,3.0,,,,,470,16,3,915,4674
208,2022-08-23,610,Instagram,theunseenbeauty,"23,551",7.0,16.0,5,4,2,"2,502",357,68,2.72%,59,1.0,0.0,,8.0,,,,2.0,2.0,1.0,,,,,2.0,,,470,16,3,915,4674
209,2022-08-23,611,TikTok,theunseenbeautyuk,"1,234",2.0,,4,1,1,,237,12,,8,4.0,0.0,,,,,,,,,1.0,,,,,,1.0,470,16,3,915,4674
210,2022-08-24,612,Facebook,T H E U N S E E N Beauty,"10,291",2.0,2.0,2,2,12,"4,835",352,767,15.86%,14,14.0,5.0,236.0,,498,,,,,,,5.0,7.0,,,,,389,17,2,2573,4635
211,2022-08-24,613,Instagram,theunseenbeauty,"23,549",-2.0,17.0,2,1,3,"4,290",456,16,0.37%,13,0.0,0.0,,3.0,,,,,1.0,1.0,,,,,3.0,,,389,17,2,2573,4635
212,2022-08-24,614,TikTok,theunseenbeautyuk,"1,235",1.0,,0,0,0,,177,5,,4,0.0,1.0,,,,,,,,,0.0,,,,,,,389,17,2,2573,4635
213,2022-08-25,615,Facebook,T H E U N S E E N Beauty,"10,291",0.0,0.0,1,1,3,542,50,64,11.81%,3,5.0,1.0,15.0,,40,1.0,,,,,,3.0,,,,,,233,20,0,2282,506
214,2022-08-25,616,Instagram,theunseenbeauty,"23,556",7.0,20.0,6,5,0,"4,112","3,803",267,6.49%,228,2.0,4.0,,33.0,,,1.0,4.0,,1.0,,,,,,,,233,20,0,2282,506
215,2022-08-25,617,TikTok,theunseenbeautyuk,"1,238",3.0,,0,0,0,,263,13,,11,0.0,2.0,,,,,,,,,0.0,,,,,,,233,20,0,2282,506
216,2022-08-26,618,Facebook,T H E U N S E E N Beauty,"10,293",1.0,2.0,5,5,1,"16,325",241,151,0.92%,8,0.0,1.0,59.0,,83,3.0,,,,,,1.0,,,,,,182,14,2,11874,14926
217,2022-08-26,619,Instagram,theunseenbeauty,"23,560",4.0,14.0,5,3,4,"28,838","1,380",104,0.36%,91,2.0,0.0,,11.0,,,1.0,2.0,,2.0,,,,1.0,2.0,1.0,,182,14,2,11874,14926
218,2022-08-26,620,TikTok,theunseenbeautyuk,"1,240",2.0,,0,0,0,,357,7,,6,1.0,0.0,,,,,,,,,0.0,,,,,,,182,14,2,11874,14926
219,2022-08-27,621,Facebook,T H E U N S E E N Beauty,"10,297",4.0,4.0,1,1,3,"12,098",273,133,1.1%,8,1.0,1.0,45.0,,78,1.0,,,,,,1.0,1.0,,,,,116,18,4,9007,11563
220,2022-08-27,622,Instagram,theunseenbeauty,"23,567",7.0,18.0,2,1,4,"21,726",507,71,0.33%,64,2.0,0.0,,5.0,,,1.0,,,1.0,,,,1.0,3.0,,,116,18,4,9007,11563
221,2022-08-27,623,TikTok,theunseenbeautyuk,"1,241",1.0,,0,0,0,,157,2,,2,0.0,0.0,,,,,,,,,0.0,,,,,,,116,18,4,9007,11563
222,2022-08-28,624,Facebook,T H E U N S E E N Beauty,"10,296",0.0,1.0,0,0,3,"12,431",628,155,1.25%,10,2.0,0.0,64.0,,79,,,,,,,1.0,2.0,,,,,149,17,1,8656,11829
223,2022-08-28,625,Instagram,theunseenbeauty,"23,572",5.0,17.0,6,6,3,"21,892",453,42,0.19%,37,1.0,0.0,,4.0,,,,5.0,1.0,,,,,2.0,1.0,,,149,17,1,8656,11829
224,2022-08-28,626,TikTok,theunseenbeautyuk,"1,242",1.0,,0,0,0,,162,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,149,17,1,8656,11829
225,2022-08-29,627,Facebook,T H E U N S E E N Beauty,"10,296",0.0,0.0,1,1,4,"3,453",196,62,1.8%,1,2.0,0.0,21.0,,38,1.0,,,,,,3.0,1.0,,,,,150,12,0,2344,3499
226,2022-08-29,628,Instagram,theunseenbeauty,"23,577",5.0,12.0,2,1,12,"8,375",577,45,0.54%,35,3.0,0.0,,7.0,,,1.0,,,1.0,,,,4.0,6.0,2.0,,150,12,0,2344,3499
227,2022-08-29,629,TikTok,theunseenbeautyuk,"1,244",2.0,,0,0,0,,83,2,,2,0.0,0.0,,,,,,,,,0.0,,,,,,,150,12,0,2344,3499
228,2022-08-30,630,Facebook,T H E U N S E E N Beauty,"10,296",0.0,0.0,0,0,1,"8,910","1,186",161,1.81%,15,1.0,0.0,57.0,,88,,,,,,,1.0,,,,,,178,11,0,4105,8609
229,2022-08-30,631,Instagram,theunseenbeauty,"23,580",3.0,11.0,1,0,5,"6,034",284,90,1.49%,78,5.0,0.0,,7.0,,,,,,1.0,,,,2.0,2.0,1.0,,178,11,0,4105,8609
230,2022-08-30,632,TikTok,theunseenbeautyuk,"1,244",0.0,,0,0,0,,250,6,,6,0.0,0.0,,,,,,,,,0.0,,,,,,,178,11,0,4105,8609
231,2022-08-31,633,Facebook,T H E U N S E E N Beauty,"10,298",-1.0,0.0,1,1,2,"8,329","1,573",88,1.06%,6,1.0,1.0,40.0,,40,1.0,,,,,,1.0,1.0,,,,,189,9,0,3159,7271
232,2022-08-31,634,Instagram,theunseenbeauty,"23,573",-7.0,9.0,12,12,3,"7,199",226,94,1.31%,80,3.0,0.0,,11.0,,,1.0,11.0,,,,,,2.0,1.0,,,189,9,0,3159,7271
233,2022-08-31,635,TikTok,theunseenbeautyuk,"1,245",1.0,,0,0,0,,246,1,,1,0.0,0.0,,,,,,,,,0.0,,,,,,,189,9,0,3159,7271
234,2022-09-01,636,Facebook,T H E U N S E E N Beauty,"10,298",0.0,0.0,2,2,2,"9,165","1,537",134,1.46%,1,1.0,0.0,68.0,,64,1.0,,,,,,1.0,1.0,,,,,186,24,0,2954,7888
235,2022-09-01,637,Instagram,theunseenbeauty,"23,587",14.0,24.0,7,6,16,"7,465",43,24,0.32%,22,0.0,0.0,,2.0,,,1.0,5.0,,1.0,,,,2.0,14.0,,,186,24,0,2954,7888
236,2022-09-01,638,TikTok,theunseenbeautyuk,"1,247",2.0,,0,0,0,,519,10,,10,0.0,0.0,,,,,,,,,0.0,,,,,,,186,24,0,2954,7888
237,2022-09-02,639,Facebook,T H E U N S E E N Beauty,"10,297",-1.0,0.0,0,0,1,"8,244","1,561",112,1.36%,2,1.0,0.0,60.0,,49,,,,,,,,1.0,,,,,196,14,0,4068,7428
238,2022-09-02,640,Instagram,theunseenbeauty,"23,601",14.0,14.0,6,2,3,"6,496",152,74,1.14%,54,3.0,0.0,,17.0,,,,1.0,1.0,4.0,,,,3.0,,,,196,14,0,4068,7428
239,2022-09-02,641,TikTok,theunseenbeautyuk,"1,251",4.0,,0,0,0,,209,1,,1,0.0,0.0,,,,,,,,,0.0,,,,,,,196,14,0,4068,7428
240,2022-09-03,642,Facebook,T H E U N S E E N Beauty,"10,297",0.0,0.0,1,1,4,"8,199","1,521",146,1.78%,6,3.0,1.0,67.0,,69,1.0,,,,,,1.0,3.0,,,,,167,16,0,3783,7451
241,2022-09-03,643,Instagram,theunseenbeauty,"23,610",9.0,16.0,12,11,3,"7,269","2,091",155,2.13%,135,6.0,0.0,,14.0,,,1.0,10.0,,1.0,,,,,2.0,1.0,,167,16,0,3783,7451
242,2022-09-03,644,TikTok,theunseenbeautyuk,"1,254",3.0,,0,0,0,,175,2,,2,0.0,0.0,,,,,,,,,0.0,,,,,,,167,16,0,3783,7451
243,2022-09-04,645,Facebook,T H E U N S E E N Beauty,"10,296",-1.0,0.0,0,0,0,"9,506","1,770",142,1.49%,0,0.0,1.0,57.0,,84,,,,,,,,,,,,,142,18,0,3150,8715
244,2022-09-04,646,Instagram,theunseenbeauty,"23,618",8.0,18.0,6,6,5,"7,848","1,751",133,1.69%,105,2.0,0.0,,26.0,,,,5.0,1.0,,,,,,5.0,,,142,18,0,3150,8715
245,2022-09-04,647,TikTok,theunseenbeautyuk,"1,255",1.0,,0,0,0,,141,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,142,18,0,3150,8715
246,2022-09-05,648,Facebook,T H E U N S E E N Beauty,"10,296",0.0,0.0,1,1,0,"9,984","1,575",217,2.17%,2,0.0,0.0,110.0,,105,1.0,,,,,,,,,,,,227,31,0,4588,8902
247,2022-09-05,649,Instagram,theunseenbeauty,"23,635",17.0,31.0,7,6,3,"11,861","1,332",89,0.75%,82,0.0,0.0,,7.0,,,1.0,5.0,,1.0,,,,2.0,1.0,,,227,31,0,4588,8902
248,2022-09-05,650,TikTok,theunseenbeautyuk,"1,256",1.0,,0,0,0,,76,2,,2,0.0,0.0,,,,,,,,,0.0,,,,,,,227,31,0,4588,8902
249,2022-09-06,651,Facebook,T H E U N S E E N Beauty,"10,298",0.0,0.0,1,1,0,"10,704","1,414",218,2.04%,0,0.0,0.0,115.0,,103,1.0,,,,,,,,,,,,308,22,0,5953,9599
250,2022-09-06,652,Instagram,theunseenbeauty,"23,650",15.0,22.0,6,6,3,"15,278",886,113,0.74%,96,2.0,0.0,,15.0,,,1.0,5.0,,,,,,3.0,,,,308,22,0,5953,9599
251,2022-09-06,653,TikTok,theunseenbeautyuk,"1,260",4.0,,0,0,0,,253,9,,9,0.0,0.0,,,,,,,,,0.0,,,,,,,308,22,0,5953,9599
252,2022-09-07,654,Facebook,T H E U N S E E N Beauty,"10,298",0.0,0.0,1,1,0,"10,450","1,199",265,2.54%,7,0.0,0.0,129.0,,129,1.0,,,,,,,,,,,,306,33,0,5960,9328
253,2022-09-07,655,Instagram,theunseenbeauty,"23,672",22.0,33.0,18,13,9,"17,181",787,76,0.44%,63,4.0,0.0,,9.0,,,1.0,12.0,,5.0,,,,5.0,3.0,1.0,,306,33,0,5960,9328
254,2022-09-07,656,TikTok,theunseenbeautyuk,"1,261",1.0,,0,0,0,,156,6,,5,0.0,1.0,,,,,,,,,0.0,,,,,,,306,33,0,5960,9328
255,2022-09-08,657,Facebook,T H E U N S E E N Beauty,"10,299",0.0,0.0,5,5,1,"15,502","2,003",299,1.93%,2,1.0,0.0,159.0,,137,5.0,,,,,,,1.0,,,,,339,51,0,8732,14031
256,2022-09-08,658,Instagram,theunseenbeauty,"23,713",41.0,51.0,28,27,2,"28,411",405,107,0.38%,71,9.0,0.0,,27.0,,,,26.0,1.0,1.0,,,,,1.0,1.0,,339,51,0,8732,14031
257,2022-09-08,659,TikTok,theunseenbeautyuk,"1,268",7.0,,0,0,1,,324,18,,15,1.0,2.0,,,,,,,,,0.0,,,,,,1.0,339,51,0,8732,14031
258,2022-09-09,660,Facebook,T H E U N S E E N Beauty,"10,308",1.0,1.0,3,1,1,"13,675","1,871",277,2.03%,2,2.0,0.0,126.0,,147,1.0,,,,,,1.0,,,,,,767,49,1,6769,12258
259,2022-09-09,661,Instagram,theunseenbeauty,"23,752",39.0,49.0,4,3,5,"24,124","1,183",111,0.46%,84,2.0,2.0,,23.0,,,1.0,2.0,,1.0,,,,2.0,2.0,1.0,,767,49,1,6769,12258
260,2022-09-09,662,TikTok,theunseenbeautyuk,"1,274",6.0,,0,0,0,,447,31,,29,0.0,2.0,,,,,,,,,0.0,,,,,,,767,49,1,6769,12258
261,2022-09-10,663,Facebook,T H E U N S E E N Beauty,"10,307",0.0,0.0,0,0,2,"18,594","2,179",353,1.9%,1,1.0,0.0,176.0,,175,,,,,,,1.0,1.0,,,,,768,224,0,12904,17291
262,2022-09-10,664,Instagram,theunseenbeauty,"23,949",197.0,224.0,10,9,11,"45,758",430,147,0.32%,113,3.0,0.0,,31.0,,,1.0,8.0,,1.0,,,,7.0,3.0,1.0,,768,224,0,12904,17291
263,2022-09-10,665,TikTok,theunseenbeautyuk,"1,277",3.0,,0,0,0,,517,9,,9,0.0,0.0,,,,,,,,,0.0,,,,,,,768,224,0,12904,17291
264,2022-09-11,666,Facebook,T H E U N S E E N Beauty,"10,308",1.0,1.0,1,1,2,"17,453","2,526",323,1.85%,2,2.0,1.0,154.0,,164,1.0,,,,,,1.0,1.0,,,,,696,205,1,10535,16257
265,2022-09-11,667,Instagram,theunseenbeauty,"24,147",198.0,205.0,7,6,8,"37,030","2,021",265,0.72%,183,6.0,0.0,,76.0,,,1.0,5.0,,1.0,,,,1.0,7.0,,,696,205,1,10535,16257
266,2022-09-11,668,TikTok,theunseenbeautyuk,"1,298",21.0,,0,0,0,,"1,014",21,,20,0.0,1.0,,,,,,,,,0.0,,,,,,,696,205,1,10535,16257
267,2022-09-12,669,Facebook,T H E U N S E E N Beauty,"10,309",0.0,0.0,1,1,0,"15,407","1,619",339,2.2%,1,0.0,0.0,149.0,,189,1.0,,,,,,,,,,,,667,208,0,14730,14904
268,2022-09-12,670,Instagram,theunseenbeauty,"24,330",183.0,208.0,6,5,11,"45,725","3,057",457,1%,336,7.0,2.0,,112.0,,,1.0,4.0,,1.0,,,,3.0,8.0,,,667,208,0,14730,14904
269,2022-09-12,671,TikTok,theunseenbeautyuk,"1,302",4.0,,2,2,0,,474,30,,30,0.0,0.0,,,,,,,,,2.0,,,,,,,667,208,0,14730,14904
